clip_id,stratum,group,tier,endpoint,seed,path,T,a_idx,b_idx,two_sided,md5,static_pix,twin_clip_id,prompt_cat,grid,notes
probe_r2__P17L__s44,S-PROBE,R2,inplace,color_rain_0,44,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P17L__s44.mp4,121,8,113,True,b359578e3a33c17234c0e10232726ea9,False,probe__P17L__color_rain_0__s44,full,,prompt_id=P17L
probe_r3__P17L__s44,S-PROBE,R3,inplace,color_rain_0,44,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P17L__s44.mp4,121,8,113,True,4591a3943e354a513d657abfcf87b6a6,False,probe__P17L__color_rain_0__s44,captions,,prompt_id=P17L
probe__P19L__earth_element_4__s42,S-PROBE,R1,inplace,earth_element_4,42,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P19L__earth_element_4__s42.mp4,121,8,120,False,5b265de84e1d65e0861d17cacd097d88,False,,full,,prompt_id=P19L;witness
probe_r2__P19L__s42,S-PROBE,R2,inplace,earth_element_4,42,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P19L__s42.mp4,121,8,113,True,c7f0b3ad342ef766f9e98951d60bc7c4,False,probe__P19L__earth_element_4__s42,full,,prompt_id=P19L
probe_r3__P19L__s42,S-PROBE,R3,inplace,earth_element_4,42,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P19L__s42.mp4,121,8,113,True,2e02bf1c4499feaf22fd0d7fb0c2cbd8,False,probe__P19L__earth_element_4__s42,captions,,prompt_id=P19L
probe__P19L__earth_element_4__s43,S-PROBE,R1,inplace,earth_element_4,43,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P19L__earth_element_4__s43.mp4,121,8,120,False,f76851c5ed10482c045483bc55818f03,False,,full,,prompt_id=P19L;witness
probe_r2__P19L__s43,S-PROBE,R2,inplace,earth_element_4,43,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P19L__s43.mp4,121,8,113,True,b4a2c9671709d018e973013bd2dc8633,False,probe__P19L__earth_element_4__s43,full,,prompt_id=P19L
probe_r3__P19L__s43,S-PROBE,R3,inplace,earth_element_4,43,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P19L__s43.mp4,121,8,113,True,0d4e7f1fc5bb0b1ac9677902cac6420a,False,probe__P19L__earth_element_4__s43,captions,,prompt_id=P19L
probe__P19L__earth_element_4__s44,S-PROBE,R1,inplace,earth_element_4,44,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P19L__earth_element_4__s44.mp4,121,8,120,False,20c7d604fe72dc5e6ec59567acffac25,False,,full,,prompt_id=P19L;witness
probe_r2__P19L__s44,S-PROBE,R2,inplace,earth_element_4,44,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P19L__s44.mp4,121,8,113,True,5044626944e6a532025417608325d516,False,probe__P19L__earth_element_4__s44,full,,prompt_id=P19L
probe_r3__P19L__s44,S-PROBE,R3,inplace,earth_element_4,44,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P19L__s44.mp4,121,8,113,True,b3c7c6452de27a4f23907cfc88f5e25a,False,probe__P19L__earth_element_4__s44,captions,,prompt_id=P19L
probe__P23L__glitch_1__s42,S-PROBE,R1,inplace,glitch_1,42,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P23L__glitch_1__s42.mp4,121,8,120,False,593df590fbbeb8846820905527bc730a,False,,full,,prompt_id=P23L;witness
probe_r2__P23L__s42,S-PROBE,R2,inplace,glitch_1,42,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P23L__s42.mp4,121,8,113,True,39058e4b79d4f65f90e96c480ec655ee,False,probe__P23L__glitch_1__s42,full,,prompt_id=P23L
probe_r3__P23L__s42,S-PROBE,R3,inplace,glitch_1,42,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P23L__s42.mp4,121,8,113,True,8fe1022f25f0d1b070817f9e1a6c5e14,False,probe__P23L__glitch_1__s42,captions,,prompt_id=P23L
probe__P23L__glitch_1__s43,S-PROBE,R1,inplace,glitch_1,43,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P23L__glitch_1__s43.mp4,121,8,120,False,3239cd10c797db5ff7ac828e7aee8bf5,False,,full,,prompt_id=P23L;witness
probe_r2__P23L__s43,S-PROBE,R2,inplace,glitch_1,43,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P23L__s43.mp4,121,8,113,True,f29253bc1f1c67b8027b3c687d5fb37f,False,probe__P23L__glitch_1__s43,full,,prompt_id=P23L
probe_r3__P23L__s43,S-PROBE,R3,inplace,glitch_1,43,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P23L__s43.mp4,121,8,113,True,b92937dfdd10abde3a10235daee473ea,False,probe__P23L__glitch_1__s43,captions,,prompt_id=P23L
probe__P23L__glitch_1__s44,S-PROBE,R1,inplace,glitch_1,44,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P23L__glitch_1__s44.mp4,121,8,120,False,544d451dc9438c419c8bd3bbabd53561,False,,full,,prompt_id=P23L;witness
probe_r2__P23L__s44,S-PROBE,R2,inplace,glitch_1,44,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P23L__s44.mp4,121,8,113,True,d8ab7070712102e4b9690a288578b233,False,probe__P23L__glitch_1__s44,full,,prompt_id=P23L
probe_r3__P23L__s44,S-PROBE,R3,inplace,glitch_1,44,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P23L__s44.mp4,121,8,113,True,71e389a6215fb2ce5d7598bfb65a02b4,False,probe__P23L__glitch_1__s44,captions,,prompt_id=P23L
probe__P28L__animalization_0__s42,S-PROBE,R1,inplace,animalization_0,42,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P28L__animalization_0__s42.mp4,121,8,120,False,9ebd7ba96abecea15f4c2d21bb22fe2e,False,,full,,prompt_id=P28L;witness
probe_r2__P28L__s42,S-PROBE,R2,inplace,animalization_0,42,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P28L__s42.mp4,121,8,113,True,c8f2e62c5e91f7c6b466ea8c2122c30c,False,probe__P28L__animalization_0__s42,full,,prompt_id=P28L
probe_r3__P28L__s42,S-PROBE,R3,inplace,animalization_0,42,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P28L__s42.mp4,121,8,113,True,e9c7d2a7634b7dc6756cf52384fefd7a,False,probe__P28L__animalization_0__s42,captions,,prompt_id=P28L
probe__P28L__animalization_0__s43,S-PROBE,R1,inplace,animalization_0,43,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P28L__animalization_0__s43.mp4,121,8,120,False,4767d44d2e01d7d450ed6b1a056ffef8,False,,full,,prompt_id=P28L;witness
probe_r2__P28L__s43,S-PROBE,R2,inplace,animalization_0,43,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P28L__s43.mp4,121,8,113,True,1f7d3cc35fedaa4f7407513661ce629d,False,probe__P28L__animalization_0__s43,full,,prompt_id=P28L
probe_r3__P28L__s43,S-PROBE,R3,inplace,animalization_0,43,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P28L__s43.mp4,121,8,113,True,db1742d2bf92be4a62ef194ba6053ba9,False,probe__P28L__animalization_0__s43,captions,,prompt_id=P28L
probe__P28L__animalization_0__s44,S-PROBE,R1,inplace,animalization_0,44,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P28L__animalization_0__s44.mp4,121,8,120,False,f6491037f892a16865b94f0ea9f70b72,False,,full,,prompt_id=P28L;witness
probe_r2__P28L__s44,S-PROBE,R2,inplace,animalization_0,44,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P28L__s44.mp4,121,8,113,True,6d136237deba1aeae5dd0590570a5cc8,False,probe__P28L__animalization_0__s44,full,,prompt_id=P28L
probe_r3__P28L__s44,S-PROBE,R3,inplace,animalization_0,44,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P28L__s44.mp4,121,8,113,True,571601e66630f819aaa6d1be99eabb49,False,probe__P28L__animalization_0__s44,captions,,prompt_id=P28L
sweep__class1__blackswan__mallard-water__A_empty__s42,S-SWEEP,A_empty,,class1__blackswan__mallard-water,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class1__blackswan__mallard-water/A_empty/s42_catA_empty_steps40.mp4,193,24,168,True,1aad647912afdcd3655d00f215f6320a,False,,empty,,davis_pair;cats=25condframes/end
sweep__class1__blackswan__mallard-water__A_word__s42,S-SWEEP,A_word,,class1__blackswan__mallard-water,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class1__blackswan__mallard-water/A_word/s42_catA_word_steps40.mp4,193,24,168,True,2ac9cacbffbdf6c71bc70376f46f8eb5,False,,word,,davis_pair;cats=25condframes/end
sweep__class1__blackswan__mallard-water__B__s42,S-SWEEP,B,,class1__blackswan__mallard-water,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class1__blackswan__mallard-water/B/s42_catB_steps40.mp4,193,24,168,True,6135594dfa1185aac2bedfdb70a6bd52,False,,generic,,davis_pair;cats=25condframes/end
sweep__class1__blackswan__mallard-water__C__s42,S-SWEEP,C,,class1__blackswan__mallard-water,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class1__blackswan__mallard-water/C/s42_catC_steps40.mp4,193,24,168,True,cf54fc36f6378d71f48dbc2b8c1c6aec,False,,abstract,,davis_pair;cats=25condframes/end
sweep__class1__blackswan__mallard-water__D__s42,S-SWEEP,D,,class1__blackswan__mallard-water,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class1__blackswan__mallard-water/D/s42_catD_steps40.mp4,193,24,168,True,ba72293acb54230fa179e36d751be38a,False,,typed,,davis_pair;cats=25condframes/end
sweep__class1__blackswan__mallard-water__E__s42,S-SWEEP,E,,class1__blackswan__mallard-water,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class1__blackswan__mallard-water/E/s42_catE_steps40.mp4,193,24,168,True,a26cfe62ee80dd2895c63dc332cba878,False,,timed,,davis_pair;cats=25condframes/end
sweep__class2__mallard-fly__mallard-water__A_empty__s42,S-SWEEP,A_empty,,class2__mallard-fly__mallard-water,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class2__mallard-fly__mallard-water/A_empty/s42_catA_empty_steps40.mp4,193,24,168,True,b63536133cc7af37a784e520eeed690f,False,,empty,,davis_pair;cats=25condframes/end
sweep__class2__mallard-fly__mallard-water__A_word__s42,S-SWEEP,A_word,,class2__mallard-fly__mallard-water,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class2__mallard-fly__mallard-water/A_word/s42_catA_word_steps40.mp4,193,24,168,True,a7cde2a9805374b6318311ffffaecb09,False,,word,,davis_pair;cats=25condframes/end
sweep__class2__mallard-fly__mallard-water__B__s42,S-SWEEP,B,,class2__mallard-fly__mallard-water,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class2__mallard-fly__mallard-water/B/s42_catB_steps40.mp4,193,24,168,True,492f5145e4eb88eafc0bf5ca698645c3,False,,generic,,davis_pair;cats=25condframes/end
sweep__class2__mallard-fly__mallard-water__C__s42,S-SWEEP,C,,class2__mallard-fly__mallard-water,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class2__mallard-fly__mallard-water/C/s42_catC_steps40.mp4,193,24,168,True,0ea6387e17ecfa005495037a2e424bae,False,,abstract,,davis_pair;cats=25condframes/end
sweep__class2__mallard-fly__mallard-water__D__s42,S-SWEEP,D,,class2__mallard-fly__mallard-water,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class2__mallard-fly__mallard-water/D/s42_catD_steps40.mp4,193,24,168,True,0e63a0827ffb9fe1c6600fbd72b8801c,False,,typed,,davis_pair;cats=25condframes/end
sweep__class2__mallard-fly__mallard-water__E__s42,S-SWEEP,E,,class2__mallard-fly__mallard-water,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class2__mallard-fly__mallard-water/E/s42_catE_steps40.mp4,193,24,168,True,969825ee3ee37da3949d798e0143fbe2,False,,timed,,davis_pair;cats=25condframes/end
sweep__class2__motocross-bumps__motocross-jump__A_empty__s42,S-SWEEP,A_empty,,class2__motocross-bumps__motocross-jump,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class2__motocross-bumps__motocross-jump/A_empty/s42_catA_empty_steps40.mp4,193,24,168,True,5039b0dcf434361456082fcd31333ce7,False,,empty,,davis_pair;cats=25condframes/end
sweep__class2__motocross-bumps__motocross-jump__A_word__s42,S-SWEEP,A_word,,class2__motocross-bumps__motocross-jump,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class2__motocross-bumps__motocross-jump/A_word/s42_catA_word_steps40.mp4,193,24,168,True,bc42a0d21a341fd984c457952d3174c1,False,,word,,davis_pair;cats=25condframes/end
sweep__class2__motocross-bumps__motocross-jump__B__s42,S-SWEEP,B,,class2__motocross-bumps__motocross-jump,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class2__motocross-bumps__motocross-jump/B/s42_catB_steps40.mp4,193,24,168,True,8a1ac9869ce784a4341296bc4793d503,False,,generic,,davis_pair;cats=25condframes/end
sweep__class2__motocross-bumps__motocross-jump__C__s42,S-SWEEP,C,,class2__motocross-bumps__motocross-jump,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class2__motocross-bumps__motocross-jump/C/s42_catC_steps40.mp4,193,24,168,True,a993ebce4e6863da98124c7a2cef7a7e,False,,abstract,,davis_pair;cats=25condframes/end
sweep__class2__motocross-bumps__motocross-jump__D__s42,S-SWEEP,D,,class2__motocross-bumps__motocross-jump,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class2__motocross-bumps__motocross-jump/D/s42_catD_steps40.mp4,193,24,168,True,076f56685b95b2ef4ba18f7639d3b147,False,,typed,,davis_pair;cats=25condframes/end
sweep__class2__motocross-bumps__motocross-jump__E__s42,S-SWEEP,E,,class2__motocross-bumps__motocross-jump,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class2__motocross-bumps__motocross-jump/E/s42_catE_steps40.mp4,193,24,168,True,ecbb84f924467dd33edcffbd06704fa0,False,,timed,,davis_pair;cats=25condframes/end
sweep__class2__paragliding-launch__paragliding__A_empty__s42,S-SWEEP,A_empty,,class2__paragliding-launch__paragliding,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class2__paragliding-launch__paragliding/A_empty/s42_catA_empty_steps40.mp4,193,24,168,True,9096aef8e9455cb098e9dd6c0fe61891,False,,empty,,davis_pair;cats=25condframes/end
sweep__class2__paragliding-launch__paragliding__A_word__s42,S-SWEEP,A_word,,class2__paragliding-launch__paragliding,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class2__paragliding-launch__paragliding/A_word/s42_catA_word_steps40.mp4,193,24,168,True,bdfeb413cff433a05a86492548661e22,False,,word,,davis_pair;cats=25condframes/end
sweep__class2__paragliding-launch__paragliding__B__s42,S-SWEEP,B,,class2__paragliding-launch__paragliding,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class2__paragliding-launch__paragliding/B/s42_catB_steps40.mp4,193,24,168,True,356eb84003a6a24dc14a090e71abef0f,False,,generic,,davis_pair;cats=25condframes/end
sweep__class2__paragliding-launch__paragliding__C__s42,S-SWEEP,C,,class2__paragliding-launch__paragliding,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class2__paragliding-launch__paragliding/C/s42_catC_steps40.mp4,193,24,168,True,a42b621bcf9c9d31b0e0085ccb2aa7c5,False,,abstract,,davis_pair;cats=25condframes/end
sweep__class2__paragliding-launch__paragliding__D__s42,S-SWEEP,D,,class2__paragliding-launch__paragliding,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class2__paragliding-launch__paragliding/D/s42_catD_steps40.mp4,193,24,168,True,57e208c6895c80d568d75c2f65e337f3,False,,typed,,davis_pair;cats=25condframes/end
sweep__class2__paragliding-launch__paragliding__E__s42,S-SWEEP,E,,class2__paragliding-launch__paragliding,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class2__paragliding-launch__paragliding/E/s42_catE_steps40.mp4,193,24,168,True,e7edc44cf8ba9e3b86c14e55bbf83749,False,,timed,,davis_pair;cats=25condframes/end
sweep__class5__breakdance-flare__breakdance__A_empty__s42,S-SWEEP,A_empty,,class5__breakdance-flare__breakdance,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__breakdance-flare__breakdance/A_empty/s42_catA_empty_steps40.mp4,193,24,168,True,4c4104ff933539fd895ae131f2f75c7b,False,,empty,,davis_pair;cats=25condframes/end
sweep__class5__breakdance-flare__breakdance__A_word__s42,S-SWEEP,A_word,,class5__breakdance-flare__breakdance,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__breakdance-flare__breakdance/A_word/s42_catA_word_steps40.mp4,193,24,168,True,f7bb2979bd1874b0c73212b12961ed76,False,,word,,davis_pair;cats=25condframes/end
sweep__class5__breakdance-flare__breakdance__B__s42,S-SWEEP,B,,class5__breakdance-flare__breakdance,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__breakdance-flare__breakdance/B/s42_catB_steps40.mp4,193,24,168,True,f7a469685e55e00da76a15e3e2c259a5,False,,generic,,davis_pair;cats=25condframes/end
sweep__class5__breakdance-flare__breakdance__C__s42,S-SWEEP,C,,class5__breakdance-flare__breakdance,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__breakdance-flare__breakdance/C/s42_catC_steps40.mp4,193,24,168,True,1fa02a1baaa7cc90e2ba4ba23968b26c,False,,abstract,,davis_pair;cats=25condframes/end
sweep__class5__breakdance-flare__breakdance__D__s42,S-SWEEP,D,,class5__breakdance-flare__breakdance,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__breakdance-flare__breakdance/D/s42_catD_steps40.mp4,193,24,168,True,2bfd489eabb5bafe82f75dfa62fd3418,False,,typed,,davis_pair;cats=25condframes/end
sweep__class5__breakdance-flare__breakdance__E__s42,S-SWEEP,E,,class5__breakdance-flare__breakdance,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__breakdance-flare__breakdance/E/s42_catE_steps40.mp4,193,24,168,True,026430bc4108369973d87a0c2a1c7e65,False,,timed,,davis_pair;cats=25condframes/end
sweep__class5__car-roundabout__bus__A_empty__s42,S-SWEEP,A_empty,,class5__car-roundabout__bus,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__car-roundabout__bus/A_empty/s42_catA_empty_steps40.mp4,193,24,168,True,fe18769659796f72ac857969d51d174f,False,,empty,,davis_pair;cats=25condframes/end
sweep__class5__car-roundabout__bus__A_word__s42,S-SWEEP,A_word,,class5__car-roundabout__bus,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__car-roundabout__bus/A_word/s42_catA_word_steps40.mp4,193,24,168,True,5881c02e3624f96d65116317e5f7522d,False,,word,,davis_pair;cats=25condframes/end
sweep__class5__car-roundabout__bus__B__s42,S-SWEEP,B,,class5__car-roundabout__bus,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__car-roundabout__bus/B/s42_catB_steps40.mp4,193,24,168,True,68d10d791e177c861a8ee1eb385710c8,False,,generic,,davis_pair;cats=25condframes/end
sweep__class5__car-roundabout__bus__C__s42,S-SWEEP,C,,class5__car-roundabout__bus,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__car-roundabout__bus/C/s42_catC_steps40.mp4,193,24,168,True,627d8f1b137584f4d4ca90083773b266,False,,abstract,,davis_pair;cats=25condframes/end
sweep__class5__car-roundabout__bus__D__s42,S-SWEEP,D,,class5__car-roundabout__bus,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__car-roundabout__bus/D/s42_catD_steps40.mp4,193,24,168,True,df16211605675750dd1fe530d6773121,False,,typed,,davis_pair;cats=25condframes/end
sweep__class5__car-roundabout__bus__E__s42,S-SWEEP,E,,class5__car-roundabout__bus,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__car-roundabout__bus/E/s42_catE_steps40.mp4,193,24,168,True,a1e9e990a853bed28378841cca31ade1,False,,timed,,davis_pair;cats=25condframes/end
sweep__class5__car-turn__car-shadow__A_empty__s42,S-SWEEP,A_empty,,class5__car-turn__car-shadow,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__car-turn__car-shadow/A_empty/s42_catA_empty_steps40.mp4,193,24,168,True,2e1a8cc4c1b246583f6bea253fc15705,False,,empty,,davis_pair;cats=25condframes/end
sweep__class5__car-turn__car-shadow__A_word__s42,S-SWEEP,A_word,,class5__car-turn__car-shadow,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__car-turn__car-shadow/A_word/s42_catA_word_steps40.mp4,193,24,168,True,086a06712a56692c11bfe88e6f8a2a6c,False,,word,,davis_pair;cats=25condframes/end
sweep__class5__car-turn__car-shadow__B__s42,S-SWEEP,B,,class5__car-turn__car-shadow,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__car-turn__car-shadow/B/s42_catB_steps40.mp4,193,24,168,True,d5a8eb966b9301759febb0f5d8c51a0d,False,,generic,,davis_pair;cats=25condframes/end
sweep__class5__car-turn__car-shadow__C__s42,S-SWEEP,C,,class5__car-turn__car-shadow,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__car-turn__car-shadow/C/s42_catC_steps40.mp4,193,24,168,True,e574d9dfbcb61c706c45dd5831bb66ad,False,,abstract,,davis_pair;cats=25condframes/end
sweep__class5__car-turn__car-shadow__D__s42,S-SWEEP,D,,class5__car-turn__car-shadow,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__car-turn__car-shadow/D/s42_catD_steps40.mp4,193,24,168,True,61f28555e885349828de482b5db419f5,False,,typed,,davis_pair;cats=25condframes/end
sweep__class5__car-turn__car-shadow__E__s42,S-SWEEP,E,,class5__car-turn__car-shadow,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__car-turn__car-shadow/E/s42_catE_steps40.mp4,193,24,168,True,2104f7832b1f7acd4661bdd2bd91b834,False,,timed,,davis_pair;cats=25condframes/end
sweep__class5__lucia__hike__A_empty__s42,S-SWEEP,A_empty,,class5__lucia__hike,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__lucia__hike/A_empty/s42_catA_empty_steps40.mp4,193,24,168,True,a44be907bb2c270985192b0f9cdb8b18,False,,empty,,davis_pair;cats=25condframes/end
sweep__class5__lucia__hike__A_word__s42,S-SWEEP,A_word,,class5__lucia__hike,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__lucia__hike/A_word/s42_catA_word_steps40.mp4,193,24,168,True,b3de413a156a5e573e86aa71bb068d4b,False,,word,,davis_pair;cats=25condframes/end
sweep__class5__lucia__hike__B__s42,S-SWEEP,B,,class5__lucia__hike,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__lucia__hike/B/s42_catB_steps40.mp4,193,24,168,True,a57b5319002a1536f6e790f5d2f9f03f,False,,generic,,davis_pair;cats=25condframes/end
sweep__class5__lucia__hike__C__s42,S-SWEEP,C,,class5__lucia__hike,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__lucia__hike/C/s42_catC_steps40.mp4,193,24,168,True,6fc0f8ce11f6decd7d599a3af615419d,False,,abstract,,davis_pair;cats=25condframes/end
sweep__class5__lucia__hike__D__s42,S-SWEEP,D,,class5__lucia__hike,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__lucia__hike/D/s42_catD_steps40.mp4,193,24,168,True,64cfa62148add4e154d96cf475a7a2e7,False,,typed,,davis_pair;cats=25condframes/end
sweep__class5__lucia__hike__E__s42,S-SWEEP,E,,class5__lucia__hike,42,outputs/videos/exp_024_ltx2_prompt_sweep/run_0003/class5__lucia__hike/E/s42_catE_steps40.mp4,193,24,168,True,cbb618ffd13553340cd720faf50c28b2,False,,timed,,davis_pair;cats=25condframes/end
